Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Average_Estimator
841,511,2047,511,1023,511,920.6
842,511,2047,511,1023,511,920.6
843,511,2047,511,1023,511,920.6
844,511,2047,511,1023,511,920.6
845,511,2047,511,1023,511,920.6
846,511,2047,511,1023,511,920.6
847,511,2047,511,1023,511,920.6
848,511,2047,511,1023,511,920.6
849,511,2047,511,1023,511,920.6
850,511,2047,511,1023,511,920.6
851,511,2047,511,1023,511,920.6
852,511,2047,511,1023,511,920.6
853,511,2047,511,1023,511,920.6
854,511,2047,511,1023,511,920.6
855,511,2047,511,1023,511,920.6
856,511,2047,511,1023,511,920.6
857,511,2047,511,1023,511,920.6
858,511,2047,511,1023,511,920.6
859,511,2047,511,1023,511,920.6
860,511,2047,511,1023,511,920.6
861,511,2047,511,1023,511,920.6
862,511,2047,511,1023,511,920.6
863,511,2047,511,1023,511,920.6
864,511,2047,511,1023,511,920.6
865,511,2047,511,1023,511,920.6
866,511,2047,511,1023,511,920.6
867,511,2047,511,1023,511,920.6
868,511,2047,511,1023,511,920.6
869,511,2047,511,1023,511,920.6
870,511,2047,511,1023,511,920.6
871,511,2047,511,1023,511,920.6
872,511,2047,511,1023,511,920.6
873,511,2047,511,1023,511,920.6
874,511,2047,511,1023,511,920.6
875,511,2047,511,1023,511,920.6
876,511,2047,511,1023,511,920.6
877,511,2047,511,1023,511,920.6
878,511,2047,511,1023,511,920.6
879,511,2047,511,1023,511,920.6
880,511,2047,511,1023,511,920.6
881,511,2047,511,1023,511,920.6
882,511,2047,511,1023,511,920.6
883,511,2047,511,1023,511,920.6
884,511,2047,511,1023,511,920.6
885,511,2047,511,1023,511,920.6
886,511,2047,511,1023,511,920.6
887,511,2047,511,1023,511,920.6
888,511,2047,511,1023,511,920.6
889,511,2047,511,1023,511,920.6
890,511,2047,511,1023,511,920.6
891,511,2047,511,1023,511,920.6
892,511,2047,511,1023,511,920.6
893,511,2047,511,1023,511,920.6
894,511,2047,511,1023,511,920.6
895,511,2047,511,1023,511,920.6
896,511,2047,511,1023,511,920.6
897,511,2047,511,1023,511,920.6
898,511,2047,511,1023,511,920.6
899,511,2047,511,1023,511,920.6
900,511,2047,511,1023,511,920.6
901,511,2047,511,1023,511,920.6
902,511,2047,511,1023,511,920.6
903,511,2047,511,1023,511,920.6
904,511,2047,511,1023,511,920.6
905,511,2047,511,1023,511,920.6
906,511,2047,511,1023,511,920.6
907,511,2047,511,1023,511,920.6
908,511,2047,511,1023,511,920.6
909,511,2047,511,1023,511,920.6
910,511,2047,511,1023,511,920.6
911,511,2047,511,1023,511,920.6
912,511,2047,511,1023,511,920.6
913,511,2047,511,1023,511,920.6
914,511,2047,511,1023,511,920.6
915,511,2047,511,1023,511,920.6
916,511,2047,511,1023,511,920.6
917,511,2047,511,1023,511,920.6
918,511,2047,511,1023,511,920.6
919,511,2047,511,1023,511,920.6
920,511,2047,511,1023,511,920.6
921,511,2047,511,1023,511,920.6
922,511,2047,511,1023,511,920.6
923,511,2047,511,1023,511,920.6
924,511,2047,511,1023,511,920.6
925,511,2047,511,1023,511,920.6
926,511,2047,511,1023,511,920.6
927,511,2047,511,1023,511,920.6
928,511,2047,511,1023,511,920.6
929,1023,2047,511,1023,511,1023
930,1023,2047,511,1023,511,1023
931,1023,2047,511,1023,511,1023
932,1023,2047,511,1023,511,1023
933,1023,2047,511,1023,511,1023
934,1023,2047,511,1023,511,1023
935,1023,2047,511,1023,511,1023
936,1023,2047,511,1023,511,1023
937,1023,2047,511,1023,511,1023
938,1023,2047,511,1023,511,1023
939,1023,2047,511,1023,511,1023
940,1023,2047,511,1023,511,1023
941,1023,2047,511,1023,511,1023
942,1023,2047,511,1023,511,1023
943,1023,2047,511,1023,511,1023
944,1023,2047,511,1023,511,1023
945,1023,2047,511,1023,511,1023
946,1023,2047,511,1023,511,1023
947,1023,2047,511,1023,511,1023
948,1023,2047,511,1023,511,1023
949,1023,2047,511,1023,511,1023
950,1023,2047,511,1023,511,1023
951,1023,2047,511,1023,511,1023
952,1023,2047,511,1023,511,1023
953,1023,2047,511,1023,511,1023
954,1023,2047,511,1023,511,1023
955,1023,2047,511,1023,511,1023
956,1023,2047,511,1023,511,1023
957,1023,2047,511,1023,511,1023
958,1023,2047,511,1023,511,1023
959,1023,2047,511,1023,511,1023
960,1023,2047,511,1023,511,1023
961,1023,2047,511,1023,511,1023
962,1023,2047,511,1023,511,1023
963,1023,2047,511,1023,511,1023
964,1023,2047,511,1023,511,1023
965,1023,2047,511,1023,511,1023
966,1023,2047,511,1023,511,1023
967,1023,2047,511,1023,511,1023
968,1023,2047,511,1023,511,1023
969,1023,2047,511,1023,511,1023
970,1023,2047,511,1023,511,1023
971,1023,2047,511,1023,511,1023
972,1023,2047,511,1023,511,1023
973,1023,2047,511,1023,511,1023
974,1023,2047,511,1023,511,1023
975,1023,2047,511,1023,511,1023
976,1023,2047,511,1023,511,1023
977,1023,2047,511,1023,511,1023
978,1023,2047,511,1023,511,1023
979,1023,2047,511,1023,511,1023
980,1023,2047,511,1023,511,1023
981,1023,2047,511,1023,511,1023
982,1023,2047,511,1023,511,1023
983,1023,2047,511,1023,511,1023
984,1023,2047,511,1023,511,1023
985,1023,2047,511,1023,511,1023
986,1023,2047,511,1023,511,1023
987,1023,2047,511,1023,511,1023
988,1023,2047,511,1023,511,1023
989,1023,2047,511,1023,511,1023
990,1023,2047,511,1023,511,1023
991,1023,2047,511,1023,511,1023
992,1023,2047,511,1023,511,1023
993,1023,2047,511,1023,511,1023
994,1023,2047,511,1023,511,1023
995,1023,2047,511,1023,511,1023
996,1023,2047,511,1023,511,1023
997,1023,2047,511,1023,511,1023
998,1023,2047,511,1023,511,1023
999,1023,2047,511,1023,511,1023
1000,1023,2047,511,1023,511,1023
1001,1023,2047,511,1023,511,1023
1002,1023,2047,511,1023,511,1023
1003,1023,2047,511,1023,511,1023
1004,1023,2047,511,1023,511,1023
1005,1023,2047,511,1023,511,1023
1006,1023,2047,511,1023,511,1023
1007,1023,2047,511,1023,511,1023
1008,1023,2047,511,1023,511,1023
1009,1023,2047,511,1023,511,1023
1010,1023,2047,511,1023,511,1023
1011,1023,2047,511,1023,511,1023
1012,1023,2047,511,1023,511,1023
1013,1023,2047,511,1023,511,1023
1014,1023,2047,511,1023,511,1023
1015,1023,2047,511,1023,511,1023
1016,1023,2047,511,1023,511,1023
1017,1023,2047,511,1023,511,1023
1018,1023,2047,511,1023,511,1023
1019,1023,2047,511,1023,511,1023
1020,1023,2047,511,1023,511,1023
1021,1023,2047,511,1023,511,1023
1022,1023,2047,511,1023,511,1023
1023,1023,2047,511,1023,511,1023
1024,1023,2047,511,1023,511,1023
1025,1023,2047,511,1023,511,1023
1026,1023,2047,511,1023,511,1023
1027,1023,2047,511,1023,511,1023
1028,1023,2047,511,1023,511,1023
1029,1023,2047,511,1023,511,1023
1030,1023,2047,511,1023,511,1023
1031,1023,2047,511,1023,511,1023
1032,1023,2047,511,1023,511,1023
1033,1023,2047,511,1023,511,1023
1034,1023,2047,511,1023,511,1023
1035,1023,2047,511,1023,511,1023
1036,1023,2047,511,1023,511,1023
1037,1023,2047,511,1023,511,1023
1038,1023,2047,511,1023,511,1023
1039,1023,2047,511,1023,511,1023
1040,1023,2047,511,1023,511,1023
1041,1023,2047,511,1023,511,1023
1042,1023,2047,511,1023,511,1023
1043,1023,2047,511,1023,511,1023
1044,1023,2047,511,1023,511,1023
1045,1023,2047,511,1023,511,1023
1046,1023,2047,511,1023,511,1023
1047,1023,2047,511,1023,511,1023
1048,1023,2047,511,1023,511,1023
1049,1023,2047,511,1023,511,1023
1050,1023,2047,511,1023,511,1023
1051,1023,2047,511,1023,511,1023
1052,1023,2047,511,1023,511,1023
1053,1023,2047,511,1023,511,1023
1054,1023,2047,511,1023,511,1023
1055,1023,2047,511,1023,511,1023
1056,1023,2047,511,1023,511,1023
1057,1023,2047,511,1023,511,1023
1058,1023,2047,511,1023,511,1023
1059,1023,2047,511,1023,511,1023
1060,1023,2047,511,1023,511,1023
1061,1023,2047,511,1023,511,1023
1062,1023,2047,511,1023,511,1023
1063,1023,2047,511,1023,511,1023
1064,1023,2047,511,1023,511,1023
1065,1023,2047,511,1023,511,1023
1066,1023,2047,511,1023,511,1023
1067,1023,2047,511,1023,511,1023
1068,1023,2047,511,1023,511,1023
1069,1023,2047,511,1023,511,1023
1070,1023,2047,511,1023,511,1023
1071,1023,2047,511,1023,511,1023
1072,1023,2047,511,1023,511,1023
1073,1023,2047,511,1023,511,1023
1074,1023,2047,511,1023,511,1023
1075,1023,2047,511,1023,511,1023
1076,1023,2047,511,1023,511,1023
1077,1023,2047,511,1023,511,1023
1078,1023,2047,511,1023,511,1023
1079,1023,2047,511,1023,511,1023
1080,1023,2047,511,1023,511,1023
1081,1023,2047,511,1023,511,1023
1082,1023,2047,511,1023,511,1023
1083,1023,2047,511,1023,511,1023
1084,1023,2047,511,1023,511,1023
1085,1023,2047,511,1023,511,1023
1086,1023,2047,511,1023,511,1023
1087,1023,2047,511,1023,511,1023
1088,1023,2047,511,1023,511,1023
1089,1023,2047,511,1023,511,1023
1090,1023,2047,511,1023,511,1023
1091,1023,2047,511,1023,511,1023
1092,1023,2047,511,1023,511,1023
1093,1023,2047,511,1023,511,1023
1094,1023,2047,511,1023,511,1023
1095,1023,2047,511,1023,511,1023
1096,1023,2047,511,1023,511,1023
1097,1023,2047,511,1023,511,1023
1098,1023,2047,511,1023,511,1023
1099,1023,2047,511,1023,511,1023
1100,1023,2047,511,1023,511,1023
1101,1023,2047,511,1023,511,1023
1102,1023,2047,511,1023,511,1023
1103,1023,2047,511,1023,511,1023
1104,1023,2047,511,1023,511,1023
1105,1023,2047,511,1023,511,1023
1106,1023,2047,511,1023,511,1023
1107,1023,2047,511,1023,511,1023
1108,1023,2047,511,1023,511,1023
1109,1023,2047,511,1023,511,1023
1110,1023,2047,511,1023,511,1023
1111,1023,2047,511,1023,511,1023
1112,1023,2047,511,1023,511,1023
1113,1023,2047,511,1023,511,1023
1114,1023,2047,511,1023,511,1023
1115,1023,2047,511,1023,511,1023
1116,1023,2047,511,1023,511,1023
1117,1023,2047,511,1023,511,1023
1118,1023,2047,511,1023,511,1023
1119,1023,2047,511,1023,511,1023
1120,1023,2047,511,1023,511,1023
1121,1023,2047,511,1023,511,1023
1122,1023,2047,511,1023,511,1023
1123,1023,2047,511,1023,511,1023
1124,1023,2047,511,1023,511,1023
1125,1023,2047,511,1023,511,1023
1126,1023,2047,511,1023,511,1023
1127,1023,2047,511,1023,511,1023
1128,1023,2047,511,1023,511,1023
1129,1023,2047,511,1023,511,1023
1130,1023,2047,511,1023,511,1023
1131,1023,2047,511,1023,511,1023
1132,1023,2047,511,1023,511,1023
1133,1023,2047,511,1023,511,1023
1134,1023,2047,511,1023,511,1023
1135,1023,2047,511,1023,511,1023
1136,1023,2047,511,1023,511,1023
1137,1023,2047,511,1023,511,1023
1138,1023,2047,511,1023,511,1023
1139,1023,2047,511,1023,511,1023
1140,1023,2047,511,1023,511,1023
1141,1023,2047,511,1023,511,1023
1142,1023,2047,511,1023,511,1023
1143,1023,2047,511,1023,511,1023
1144,1023,2047,511,1023,511,1023
1145,1023,2047,511,1023,511,1023
1146,1023,2047,511,1023,511,1023
1147,1023,2047,511,1023,511,1023
1148,1023,2047,511,1023,511,1023
1149,1023,2047,511,1023,511,1023
1150,1023,2047,511,1023,511,1023
1151,1023,2047,511,1023,511,1023
1152,1023,2047,511,1023,511,1023
1153,1023,2047,511,1023,511,1023
1154,1023,2047,511,1023,511,1023
1155,1023,2047,511,1023,511,1023
1156,1023,2047,511,1023,511,1023
1157,1023,2047,511,1023,511,1023
1158,1023,2047,511,1023,511,1023
1159,1023,2047,511,1023,511,1023
1160,1023,2047,511,1023,511,1023
1161,1023,2047,511,1023,511,1023
1162,1023,2047,511,1023,511,1023
1163,1023,2047,511,1023,511,1023
1164,1023,2047,511,1023,511,1023
1165,1023,2047,511,1023,511,1023
1166,1023,2047,511,1023,511,1023
1167,1023,2047,511,1023,511,1023
1168,1023,2047,511,1023,511,1023
1169,1023,2047,511,1023,511,1023
1170,1023,2047,511,1023,511,1023
1171,1023,2047,511,1023,511,1023
1172,1023,2047,511,1023,511,1023
1173,1023,2047,511,1023,511,1023
1174,1023,2047,511,1023,511,1023
1175,1023,2047,511,1023,511,1023
1176,1023,2047,511,1023,511,1023
1177,1023,2047,511,1023,511,1023
1178,1023,2047,511,1023,511,1023
1179,1023,2047,511,1023,511,1023
1180,1023,2047,511,1023,511,1023
1181,1023,2047,511,1023,511,1023
1182,1023,2047,511,1023,511,1023
1183,1023,2047,511,1023,511,1023
1184,1023,2047,511,1023,511,1023
1185,1023,2047,511,1023,511,1023
1186,1023,2047,511,1023,511,1023
1187,1023,2047,511,1023,511,1023
1188,1023,2047,511,1023,511,1023
1189,1023,2047,511,1023,511,1023
1190,1023,2047,511,1023,511,1023
1191,1023,2047,511,1023,511,1023
1192,1023,2047,511,1023,511,1023
1193,1023,2047,511,1023,511,1023
1194,1023,2047,511,1023,511,1023
1195,1023,2047,511,1023,511,1023
1196,1023,2047,511,1023,511,1023
1197,1023,2047,511,1023,511,1023
1198,1023,2047,511,1023,511,1023
1199,1023,2047,511,1023,511,1023
1200,1023,2047,511,1023,511,1023
1201,1023,2047,511,1023,511,1023
1202,1023,2047,511,1023,511,1023
1203,1023,2047,511,1023,511,1023
1204,1023,2047,511,1023,511,1023
1205,1023,2047,511,1023,511,1023
1206,1023,2047,511,1023,511,1023
1207,1023,2047,511,1023,511,1023
1208,1023,2047,511,1023,511,1023
1209,1023,2047,511,1023,511,1023
1210,1023,2047,511,1023,511,1023
1211,1023,2047,511,1023,511,1023
1212,1023,2047,511,1023,511,1023
1213,1023,2047,511,1023,511,1023
1214,1023,2047,511,1023,511,1023
1215,1023,2047,511,1023,511,1023
1216,1023,2047,511,1023,511,1023
1217,1023,2047,511,1023,511,1023
1218,1023,2047,511,1023,511,1023
1219,1023,2047,511,1023,511,1023
1220,1023,2047,511,1023,511,1023
1221,1023,2047,511,1023,511,1023
1222,1023,2047,511,1023,511,1023
1223,1023,2047,511,1023,511,1023
1224,1023,2047,511,1023,511,1023
1225,1023,2047,511,1023,511,1023
1226,1023,2047,511,1023,511,1023
1227,1023,2047,511,1023,511,1023
1228,1023,2047,511,1023,511,1023
1229,1023,2047,511,1023,511,1023
1230,1023,2047,511,1023,511,1023
1231,1023,2047,511,1023,511,1023
1232,1023,2047,511,1023,511,1023
1233,1023,2047,511,1023,511,1023
1234,1023,2047,511,1023,511,1023
1235,1023,2047,511,1023,511,1023
1236,1023,2047,511,1023,511,1023
1237,1023,2047,511,1023,511,1023
1238,1023,2047,511,1023,511,1023
1239,1023,2047,511,1023,511,1023
1240,1023,2047,511,1023,511,1023
1241,1023,2047,511,1023,511,1023
1242,1023,2047,511,1023,511,1023
1243,1023,2047,511,1023,511,1023
1244,1023,2047,511,1023,511,1023
1245,1023,2047,511,1023,511,1023
1246,1023,2047,511,1023,511,1023
1247,1023,2047,511,1023,511,1023
1248,1023,2047,511,1023,511,1023
1249,1023,2047,511,1023,511,1023
1250,1023,2047,511,1023,511,1023
1251,1023,2047,511,1023,511,1023
1252,1023,2047,511,1023,511,1023
1253,1023,2047,511,1023,511,1023
1254,1023,2047,511,1023,511,1023
1255,1023,2047,511,1023,511,1023
1256,1023,2047,511,1023,511,1023
1257,1023,2047,511,1023,511,1023
1258,1023,2047,511,1023,511,1023
1259,1023,2047,511,1023,511,1023
1260,1023,2047,511,1023,511,1023
1261,1023,2047,511,1023,511,1023
1262,1023,2047,511,1023,511,1023
1263,1023,2047,511,1023,511,1023
1264,1023,2047,511,1023,511,1023
1265,1023,2047,511,1023,511,1023
1266,1023,2047,511,1023,511,1023
1267,1023,2047,511,1023,511,1023
1268,1023,2047,511,1023,511,1023
1269,1023,2047,511,1023,511,1023
1270,1023,2047,511,1023,511,1023
1271,1023,2047,511,1023,511,1023
1272,1023,2047,511,1023,511,1023
1273,1023,2047,511,1023,511,1023
1274,1023,2047,511,1023,511,1023
1275,1023,2047,511,1023,511,1023
1276,1023,2047,511,1023,511,1023
1277,1023,2047,511,1023,511,1023
1278,1023,2047,511,1023,511,1023
1279,1023,2047,511,1023,511,1023
1280,1023,2047,511,1023,511,1023
1281,1023,2047,511,1023,511,1023
1282,1023,2047,511,1023,511,1023
1283,1023,2047,511,1023,511,1023
1284,1023,2047,511,1023,511,1023
1285,1023,2047,511,1023,511,1023
1286,1023,2047,511,1023,511,1023
1287,1023,2047,1023,1023,511,1125.4
1288,1023,2047,1023,1023,511,1125.4
1289,1023,2047,1023,1023,511,1125.4
1290,1023,2047,1023,1023,511,1125.4
1291,1023,2047,1023,1023,511,1125.4
1292,1023,2047,1023,1023,511,1125.4
1293,1023,2047,1023,1023,511,1125.4
1294,1023,2047,1023,1023,511,1125.4
1295,1023,2047,1023,1023,511,1125.4
1296,1023,2047,1023,1023,511,1125.4
1297,1023,2047,1023,1023,511,1125.4
1298,1023,2047,1023,1023,511,1125.4
1299,1023,2047,1023,1023,511,1125.4
1300,1023,2047,1023,1023,511,1125.4
1301,1023,2047,1023,1023,511,1125.4
1302,1023,2047,1023,1023,511,1125.4
1303,1023,2047,1023,1023,511,1125.4
1304,1023,2047,1023,1023,511,1125.4
1305,1023,2047,1023,1023,511,1125.4
1306,1023,2047,1023,1023,1023,1227.8
1307,1023,2047,1023,1023,1023,1227.8
1308,1023,2047,1023,1023,1023,1227.8
1309,1023,2047,1023,1023,1023,1227.8
1310,1023,2047,1023,1023,1023,1227.8
1311,1023,2047,1023,1023,1023,1227.8
1312,1023,2047,1023,1023,1023,1227.8
1313,1023,2047,1023,1023,1023,1227.8
1314,1023,2047,1023,1023,1023,1227.8
1315,1023,2047,1023,1023,1023,1227.8
1316,1023,2047,1023,1023,1023,1227.8
1317,1023,2047,1023,1023,1023,1227.8
1318,1023,2047,1023,1023,1023,1227.8
1319,1023,2047,1023,1023,1023,1227.8
1320,1023,2047,1023,1023,1023,1227.8
1321,1023,2047,1023,1023,1023,1227.8
1322,1023,2047,1023,1023,1023,1227.8
1323,1023,2047,1023,1023,1023,1227.8
1324,1023,2047,1023,1023,1023,1227.8
1325,1023,2047,1023,1023,1023,1227.8
1326,1023,2047,1023,1023,1023,1227.8
1327,1023,2047,1023,1023,1023,1227.8
1328,1023,2047,1023,1023,1023,1227.8
1329,1023,2047,1023,1023,1023,1227.8
1330,1023,2047,1023,1023,1023,1227.8
1331,1023,2047,1023,1023,1023,1227.8
1332,1023,2047,1023,1023,1023,1227.8
1333,1023,2047,1023,1023,1023,1227.8
1334,1023,2047,1023,1023,1023,1227.8
1335,1023,2047,1023,1023,1023,1227.8
1336,1023,2047,1023,1023,1023,1227.8
1337,1023,2047,1023,1023,1023,1227.8
1338,1023,2047,1023,1023,1023,1227.8
1339,1023,2047,1023,1023,1023,1227.8
1340,1023,2047,1023,1023,1023,1227.8
1341,1023,2047,1023,1023,1023,1227.8
1342,1023,2047,1023,1023,1023,1227.8
1343,1023,2047,1023,1023,1023,1227.8
1344,1023,2047,1023,1023,1023,1227.8
1345,1023,2047,1023,1023,1023,1227.8
1346,1023,2047,1023,1023,1023,1227.8
1347,1023,2047,1023,1023,1023,1227.8
1348,1023,2047,1023,1023,1023,1227.8
1349,1023,2047,1023,1023,1023,1227.8
1350,1023,2047,1023,1023,1023,1227.8
1351,1023,2047,1023,1023,1023,1227.8
1352,1023,2047,1023,1023,1023,1227.8
1353,1023,2047,1023,1023,1023,1227.8
1354,1023,2047,1023,1023,1023,1227.8
1355,1023,2047,1023,1023,1023,1227.8
1356,1023,2047,1023,1023,1023,1227.8
1357,1023,2047,1023,1023,1023,1227.8
1358,1023,2047,1023,1023,1023,1227.8
1359,1023,2047,1023,1023,1023,1227.8
1360,1023,2047,1023,1023,1023,1227.8
1361,1023,2047,1023,1023,1023,1227.8
1362,1023,2047,1023,1023,1023,1227.8
1363,1023,2047,1023,1023,1023,1227.8
1364,1023,2047,1023,1023,1023,1227.8
1365,1023,2047,1023,1023,1023,1227.8
1366,1023,2047,1023,1023,1023,1227.8
1367,1023,2047,1023,1023,1023,1227.8
1368,1023,2047,1023,1023,1023,1227.8
1369,1023,2047,1023,1023,1023,1227.8
1370,1023,2047,1023,1023,1023,1227.8
1371,1023,2047,1023,1023,1023,1227.8
1372,1023,2047,1023,1023,1023,1227.8
1373,1023,2047,1023,1023,1023,1227.8
1374,1023,2047,1023,1023,1023,1227.8
1375,1023,2047,1023,1023,1023,1227.8
1376,1023,2047,1023,1023,1023,1227.8
1377,1023,2047,1023,1023,1023,1227.8
1378,1023,2047,1023,1023,1023,1227.8
1379,1023,2047,1023,1023,1023,1227.8
1380,1023,2047,1023,1023,1023,1227.8
1381,1023,2047,1023,1023,1023,1227.8
1382,1023,2047,1023,1023,1023,1227.8
1383,1023,2047,2047,1023,1023,1432.6
1384,1023,2047,2047,1023,1023,1432.6
1385,1023,2047,2047,1023,1023,1432.6
1386,1023,2047,2047,1023,1023,1432.6
1387,1023,2047,2047,1023,2047,1637.4
1388,1023,2047,2047,1023,2047,1637.4
1389,1023,2047,2047,1023,2047,1637.4
1390,1023,2047,2047,1023,2047,1637.4
1391,1023,2047,2047,1023,2047,1637.4
1392,1023,2047,2047,1023,2047,1637.4
1393,1023,2047,2047,1023,2047,1637.4
1394,1023,2047,2047,1023,2047,1637.4
1395,1023,2047,2047,1023,2047,1637.4
1396,1023,2047,2047,1023,2047,1637.4
1397,1023,2047,2047,1023,2047,1637.4
1398,1023,2047,2047,1023,2047,1637.4
1399,1023,2047,2047,1023,2047,1637.4
1400,1023,2047,2047,1023,2047,1637.4
1401,1023,2047,2047,1023,2047,1637.4
1402,1023,2047,2047,1023,2047,1637.4
1403,1023,2047,2047,1023,2047,1637.4
1404,1023,2047,2047,1023,2047,1637.4
1405,1023,2047,2047,1023,2047,1637.4
1406,1023,2047,2047,1023,2047,1637.4
1407,1023,2047,2047,1023,2047,1637.4
1408,1023,2047,2047,1023,2047,1637.4
1409,1023,2047,2047,1023,2047,1637.4
1410,1023,2047,2047,1023,2047,1637.4
1411,1023,2047,2047,1023,2047,1637.4
1412,1023,2047,2047,1023,2047,1637.4
1413,1023,2047,2047,1023,2047,1637.4
1414,1023,2047,2047,1023,2047,1637.4
1415,1023,2047,2047,1023,2047,1637.4
1416,1023,2047,2047,1023,2047,1637.4
1417,1023,2047,2047,1023,2047,1637.4
1418,1023,2047,2047,1023,2047,1637.4
1419,1023,2047,2047,1023,2047,1637.4
1420,1023,2047,2047,1023,2047,1637.4
1421,1023,2047,2047,1023,2047,1637.4
1422,1023,2047,2047,1023,2047,1637.4
1423,1023,2047,2047,1023,2047,1637.4
1424,1023,2047,2047,1023,2047,1637.4
1425,1023,2047,2047,1023,2047,1637.4
1426,1023,2047,2047,1023,2047,1637.4
1427,1023,2047,2047,1023,2047,1637.4
1428,1023,2047,2047,1023,2047,1637.4
1429,1023,2047,2047,1023,2047,1637.4
1430,1023,2047,2047,1023,2047,1637.4
1431,1023,2047,2047,1023,2047,1637.4
1432,1023,2047,2047,1023,2047,1637.4
1433,1023,2047,2047,1023,2047,1637.4
1434,1023,2047,2047,1023,2047,1637.4
1435,1023,2047,2047,1023,2047,1637.4
1436,1023,2047,2047,1023,2047,1637.4
1437,1023,2047,2047,1023,2047,1637.4
1438,1023,2047,2047,1023,2047,1637.4
1439,1023,2047,2047,1023,2047,1637.4
1440,1023,2047,2047,1023,2047,1637.4
1441,1023,2047,2047,1023,2047,1637.4
