Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Estimator_6,Estimator_7,Estimator_8,Estimator_9,Estimator_10,Average_Estimator
7457,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7458,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7459,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7460,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7461,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7462,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7463,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7464,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7465,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7466,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7467,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7468,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7469,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7470,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7471,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7472,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7473,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7474,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7475,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7476,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7477,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7478,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7479,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7480,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7481,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7482,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7483,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7484,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7485,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7486,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7487,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7488,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7489,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7490,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7491,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7492,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7493,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7494,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7495,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7496,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7497,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7498,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7499,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7500,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7501,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7502,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7503,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7504,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7505,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7506,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7507,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7508,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7509,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7510,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7511,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7512,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7513,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7514,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7515,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7516,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7517,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7518,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7519,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7520,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7521,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7522,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7523,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7524,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7525,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7526,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7527,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7528,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7529,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7530,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7531,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7532,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7533,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7534,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7535,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7536,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7537,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7538,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7539,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7540,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7541,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7542,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7543,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7544,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7545,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7546,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7547,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7548,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7549,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7550,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7551,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7552,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7553,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7554,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7555,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7556,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7557,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7558,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7559,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7560,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7561,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7562,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7563,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7564,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7565,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7566,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7567,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7568,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7569,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7570,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7571,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7572,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7573,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7574,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7575,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7576,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7577,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7578,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7579,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7580,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7581,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7582,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7583,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7584,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7585,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7586,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7587,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7588,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7589,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7590,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7591,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7592,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7593,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7594,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7595,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7596,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7597,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7598,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7599,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7600,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7601,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7602,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7603,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7604,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7605,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7606,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7607,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7608,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7609,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7610,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7611,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7612,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7613,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7614,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7615,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7616,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7617,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7618,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7619,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7620,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7621,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7622,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7623,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7624,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7625,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7626,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7627,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7628,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7629,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7630,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7631,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7632,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7633,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7634,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7635,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7636,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7637,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7638,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7639,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7640,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7641,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7642,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7643,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7644,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7645,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7646,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7647,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7648,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7649,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7650,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7651,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7652,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7653,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7654,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7655,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7656,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7657,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7658,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7659,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7660,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7661,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7662,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7663,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7664,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7665,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7666,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7667,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7668,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7669,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7670,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7671,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7672,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7673,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7674,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7675,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7676,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7677,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7678,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7679,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7680,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7681,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7682,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7683,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7684,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7685,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7686,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7687,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7688,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7689,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7690,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7691,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7692,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7693,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7694,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7695,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7696,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7697,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7698,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7699,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7700,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7701,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7702,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7703,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7704,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7705,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7706,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7707,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7708,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7709,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7710,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7711,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7712,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7713,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7714,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7715,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7716,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7717,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7718,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7719,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7720,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7721,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7722,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7723,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7724,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7725,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7726,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7727,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7728,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7729,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7730,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7731,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7732,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7733,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7734,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7735,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7736,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7737,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7738,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7739,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7740,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7741,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7742,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7743,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7744,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7745,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7746,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7747,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7748,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7749,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7750,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7751,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7752,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7753,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7754,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7755,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7756,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7757,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7758,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7759,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7760,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7761,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7762,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7763,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7764,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7765,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7766,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7767,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7768,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7769,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7770,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7771,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7772,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7773,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7774,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7775,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7776,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7777,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7778,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7779,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7780,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7781,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7782,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7783,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7784,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7785,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7786,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7787,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7788,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7789,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7790,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7791,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7792,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7793,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7794,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7795,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7796,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7797,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7798,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7799,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7800,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7801,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7802,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7803,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7804,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7805,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7806,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7807,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7808,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7809,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7810,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7811,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7812,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7813,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7814,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7815,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
7816,8191,4095,2047,8191,4095,4095,8191,8191,8191,4095,5938.2
