Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Estimator_6,Estimator_7,Estimator_8,Estimator_9,Estimator_10,Estimator_11,Estimator_12,Estimator_13,Estimator_14,Estimator_15,Estimator_16,Estimator_17,Estimator_18,Estimator_19,Estimator_20,Estimator_21,Estimator_22,Estimator_23,Estimator_24,Estimator_25,Estimator_26,Estimator_27,Estimator_28,Estimator_29,Estimator_30,Estimator_31,Estimator_32,Estimator_33,Estimator_34,Estimator_35,Estimator_36,Estimator_37,Estimator_38,Estimator_39,Estimator_40,Estimator_41,Estimator_42,Estimator_43,Estimator_44,Estimator_45,Estimator_46,Estimator_47,Estimator_48,Estimator_49,Estimator_50,Average_Estimator
7708,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7709,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7710,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7711,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7712,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7713,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7714,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7715,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7716,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7717,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7718,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7719,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7720,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7721,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7722,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7723,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7724,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7725,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7726,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7727,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7728,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7729,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7730,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7731,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7732,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7733,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7734,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7735,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7736,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7737,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7738,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7739,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7740,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7741,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7742,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7743,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7744,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7745,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7746,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7747,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7748,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7749,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7750,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7751,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7752,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7753,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7754,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7755,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7756,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7757,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7758,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7759,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7760,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7761,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7762,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7763,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7764,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7765,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7766,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7767,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7768,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7769,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7770,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7771,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7772,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7773,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7774,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7775,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7776,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7777,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7778,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7779,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,4095,16383,7167
7780,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,8191,16383,7248.92
7781,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,8191,16383,7248.92
7782,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,8191,16383,7248.92
7783,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,8191,16383,7248.92
7784,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,8191,16383,7248.92
7785,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,8191,16383,7248.92
7786,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,8191,16383,7248.92
7787,4095,4095,16383,16383,16383,16383,2047,4095,4095,2047,8191,4095,2047,8191,2047,4095,8191,8191,8191,4095,16383,8191,4095,4095,8191,8191,4095,2047,2047,8191,8191,4095,16383,4095,16383,4095,4095,16383,2047,4095,8191,4095,4095,2047,2047,8191,4095,16383,8191,16383,7248.92
